word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,rmse_v,rmse_a,rmse_d,vad_variance
assure,0.13736831759704332,-0.07862625374133039,0.005181436273017264,0.16790744497353838,-0.07026568521865798,0.02473003368898813,0.019482764438379447,0.02148398681089238,0.030539127376495057,0.008360568522672418,0.019548597415970863,0.030539127376495057,0.008360568522672418,0.019548597415970863,0.008802006310454028
pig,-0.03015481320340046,-0.02326617575457344,0.15531973954850878,-0.031255538565620765,-0.0561341606626288,0.11913668405313091,0.023383921921884515,0.028229591644353062,0.0011007253622203061,0.03286798490805536,0.03618305549537787,0.0011007253622203061,0.03286798490805536,0.03618305549537787,0.00883046800381124
market,0.22794194719825223,-0.18714819658696247,0.0028596393944366194,0.2249740423518533,-0.19552192752678216,-0.007138784294667265,0.00711335315844083,0.00772218244834549,0.0029679048463989166,0.00837373093981969,0.009998423689103884,0.0029679048463989166,0.00837373093981969,0.009998423689103884,0.028585625919164043
pile,0.0716297623930628,-0.26104598593567463,-0.13084669425258255,0.07088739773532077,-0.23553025995253551,-0.1105674237332178,0.015512453720081967,0.018822435111051927,0.0007423646577420367,0.025515725983139115,0.020279270519364748,0.0007423646577420367,0.025515725983139115,0.020279270519364748,0.0176166204662143
project,0.35110833548548837,-0.10059088662970718,0.2707116190060804,0.34370464664832207,-0.11473008398948306,0.2588213502793734,0.011144384974549712,0.011490720905286717,0.0074036888371663,0.014139197359775882,0.011890268726706954,0.0074036888371663,0.014139197359775882,0.011890268726706954,0.03435739918471686
most,0.13898447511928994,-0.16216282025708778,0.18141872247219112,0.13722280824642524,-0.1670943286847884,0.17782094576311822,0.0034303173365460757,0.0036682076818603864,0.0017616668728646923,0.004931508427700626,0.0035977767090729085,0.0017616668728646923,0.004931508427700626,0.0035977767090729085,0.022239884445218742
impatiently,-0.4148822033730988,0.2597036151520491,-0.21492455842989755,-0.41194100856800775,0.26108749913463547,-0.21625819110935238,0.0018862371557107442,0.002028491876778037,0.0029411948050910297,0.0013838839825863758,0.001333632679454827,0.0029411948050910297,0.0013838839825863758,0.001333632679454827,0.0796169257727639
bread,0.3858243472125499,-0.2521416883751395,-0.014324904959277011,0.40288521530992333,-0.2217528294445526,0.029049008627832204,0.030274546871689855,0.03212399076080629,0.01706086809737345,0.030388858930586904,0.043373913587109215,0.01706086809737345,0.030388858930586904,0.043373913587109215,0.06400018987535466
swing,0.1660729775637069,-0.006601373832621035,0.04082337611594013,0.15534393443478808,-0.012630281372379306,0.05318733106714649,0.009707301873294482,0.010071866338479915,0.010729043128918814,0.006028907539758271,0.01236395495120636,0.010729043128918814,0.006028907539758271,0.01236395495120636,0.0030514360234303985
further,0.27609423677813294,-0.16001909914208542,0.21876113213889653,0.2737229394747544,-0.1654895468769998,0.2155334542764724,0.0036898076335723415,0.003914364729430256,0.002371297303378539,0.005470447734914369,0.0032276778624241165,0.002371297303378539,0.005470447734914369,0.0032276778624241165,0.03890032207634686
ragged,-0.16051076970253506,-0.11876668823620912,-0.27806937722683267,-0.16965718051033354,-0.0927193412343998,-0.28988324174491964,0.015669207442564923,0.01733674817018647,0.009146410807798488,0.026047347001809315,0.01181386451808697,0.009146410807798488,0.026047347001809315,0.01181386451808697,0.006145538516923658
easily,-0.33487924010422526,-0.05646915362477253,-0.21319035180693513,-0.3306332233639647,-0.03628698243881323,-0.20127775970490377,0.012113593342750398,0.013750861094580203,0.004246016740260539,0.020182171185959302,0.011912592102031355,0.004246016740260539,0.020182171185959302,0.011912592102031355,0.011808259214673678
artist,0.40445649323999966,-0.0330162426797042,0.22854144475465474,0.4158146400908516,-0.03256270274286545,0.23117234878707021,0.004814196940035394,0.006736340608659026,0.011358146850851958,0.00045353993683874827,0.0026309040324154764,0.011358146850851958,0.00045353993683874827,0.0026309040324154764,0.03546293195047604
hurry,0.3301161226606637,0.3955354682407597,0.3332903476702813,0.3298621050690126,0.3951187123335731,0.33387801153823604,0.00041947912226414363,0.0004410439300654226,0.00025401759165111226,0.0004167559071865945,0.0005876638679547241,0.00025401759165111226,0.0004167559071865945,0.0005876638679547241,0.0008821671023664984
prove,0.3314461611951478,-0.025653075939207425,0.41889250562326386,0.3275389698920218,-0.02709902297803235,0.4168865353485595,0.002453036205551755,0.002669633149661043,0.003907191303126001,0.0014459470388249254,0.0020059702747043384,0.003907191303126001,0.0014459470388249254,0.0020059702747043384,0.036943171466451145
singing,0.4636977115178888,0.09901865654445527,0.2042323887008145,0.4643215561689285,0.09752700969382813,0.2099878520813848,0.0026236516274123767,0.003451548019884327,0.0006238446510397067,0.0014916468506271374,0.005755463380570286,0.0006238446510397067,0.0014916468506271374,0.005755463380570286,0.023451219197509563
identity,0.16721263984572865,-0.2741321082513193,-0.029623548297191504,0.16820905862897567,-0.26883805180813464,-0.03222517801950379,0.002964034982914651,0.003453904130461211,0.0009964187832470217,0.005294056443184647,0.002601629722312284,0.0009964187832470217,0.005294056443184647,0.002601629722312284,0.035691806308614835
boy,0.4008122984666749,-0.14814503986135513,0.02287853036386453,0.4256178841902677,-0.13174216239327233,0.033798800940775135,0.01737624458952874,0.018290469119155925,0.024805585723592816,0.016402877468082805,0.010920270576910605,0.024805585723592816,0.016402877468082805,0.010920270576910605,0.053123648513096776
baby,0.6511528538973315,-0.09058716332030262,-0.13542861980208162,0.6365457761442849,-0.07971009067768844,-0.11761314124569797,0.014433209650681475,0.014709052835461797,0.014607077753046593,0.010877072642614172,0.017815478556383657,0.014607077753046593,0.010877072642614172,0.017815478556383657,0.12199198185273241
shelf,0.09638206586730148,-0.3650857533794078,-0.05818567236689394,0.09848845920668632,-0.36392639678705807,-0.05848515390052662,0.0011884104884557465,0.0013988912034675362,0.0021063933393848377,0.001159356592349725,0.000299481533632677,0.0021063933393848377,0.001159356592349725,0.000299481533632677,0.03649417421308784
strip,0.043534993812084866,0.0320439983304225,-0.0006454851635286883,0.051390424947885406,-0.020001375695368785,-0.015381934672727842,0.02487908489026366,0.03155731135543178,0.00785543113580054,0.052045374025791284,0.014736449509199154,0.00785543113580054,0.052045374025791284,0.014736449509199154,0.006090502964087616
generally,0.06269120423388086,-0.4644437683203214,0.06428403544100002,0.10291246975506146,-0.40805244901438165,0.09775870353725877,0.04336241764112638,0.04441577984359631,0.040221265521180605,0.05639131930593977,0.03347466809625875,0.040221265521180605,0.05639131930593977,0.03347466809625875,0.058003513906302956
harsh,-0.5270535509529836,0.41050906246953855,-0.010457595708678121,-0.5274255790212155,0.41094887706802724,-0.010267425526544681,0.0003340042829513383,0.0003502410897123964,0.00037202806823188883,0.00043981459848868587,0.0001901701821334402,0.00037202806823188883,0.00043981459848868587,0.0001901701821334402,0.1512854469680486
attack,-0.15378487421724168,0.309195596125014,0.1961541194531568,-0.151542946729543,0.32762552626568503,0.22365358036523875,0.01605710618015055,0.0191564516051837,0.0022419274876986917,0.018429930140671014,0.02749946091208194,0.0022419274876986917,0.018429930140671014,0.02749946091208194,0.04087554077944316
continental,0.3204190285720471,-0.18301223194026506,0.47910928099581274,0.33560910428012874,-0.16976630378449836,0.4527645373844711,0.018260249158396653,0.019150618168197693,0.015190075708081618,0.013245928155766695,0.026344743611341648,0.015190075708081618,0.013245928155766695,0.026344743611341648,0.05811311412678031
promote,0.4577036273555597,0.1873570360966497,0.3181486048975048,0.45928927819784615,0.1777213320638437,0.31390280668170606,0.005155717696963731,0.006147841986983653,0.0015856508422864568,0.009635704032806003,0.004245798215798735,0.0015856508422864568,0.009635704032806003,0.004245798215798735,0.013366775188274744
mount,0.20427462246708997,-0.08318747629542975,0.08554047452390613,0.2507752130295957,0.0014006427870242519,0.14677031399863663,0.06410618303989675,0.06599633336954028,0.046500590562505745,0.084588119082454,0.0612298394747305,0.046500590562505745,0.084588119082454,0.0612298394747305,0.010227590410948964
plane,0.35426274363306737,0.14732321081412172,0.2241308877983588,0.4032189810212509,0.23824332701259507,0.2645423171576505,0.06009592764864952,0.06402151807950485,0.048956237388183554,0.09092011619847334,0.04041142935929168,0.048956237388183554,0.09092011619847334,0.04041142935929168,0.03373172175844903
code,0.19569537552068936,-0.2582500455129147,0.13426389808409298,0.24655492246998378,-0.23895607746276637,0.12634519960987048,0.026024071157888417,0.03173671115355886,0.050859546949294426,0.019293968050148325,0.007918698474222496,0.050859546949294426,0.019293968050148325,0.007918698474222496,0.0491950841080154
late,0.08645016646320255,-0.3712754802256253,0.009172752836543313,0.08382553069142457,-0.35960363555644814,0.015059127154024927,0.006727618252812249,0.007697836785344367,0.002624635771777989,0.011671844669177145,0.005886374317481614,0.002624635771777989,0.011671844669177145,0.005886374317481614,0.03401475318126993
very,0.37679910348993484,-0.1342506166241652,0.2692987696543975,0.379246222554393,-0.1335173133130748,0.2699589073195478,0.0012801866802329698,0.0015233632964202243,0.0024471190644581586,0.0007333033110904219,0.0006601376651503288,0.0024471190644581586,0.0007333033110904219,0.0006601376651503288,0.04809827107220633
fight,-0.029612154006996544,0.2931899930598312,0.13947199849518285,-0.012516061417242028,0.27706935498278484,0.1286881993851738,0.01466684325893663,0.014926951877879681,0.017096092589754516,0.016120638077046334,0.01078379911000904,0.017096092589754516,0.016120638077046334,0.01078379911000904,0.01120103518037055
crisp,0.15279881308181442,-0.1978430290869791,-0.04519925880194735,0.17388176763971946,-0.17451100744961423,-0.02123982597164218,0.02279146967519169,0.02282490327198968,0.021082954557905043,0.023332021637364864,0.023959432830305168,0.021082954557905043,0.023332021637364864,0.023959432830305168,0.01892707438716618
blood,-0.26704770650397536,0.3013536358686333,0.0996625305905182,-0.2821496932899817,0.29965005188066995,0.09070389221565073,0.008588069716279045,0.010185437395621963,0.015101986786006327,0.0017035839879633308,0.008958638374867475,0.015101986786006327,0.0017035839879633308,0.008958638374867475,0.07243683111032334
flight,0.2814373456339099,0.1816568423180714,0.194153858619107,0.2929373410007078,0.1515271644175288,0.195228241754858,0.014234685467697164,0.018629740407470376,0.01149999536679791,0.03012967790054258,0.0010743831357510059,0.01149999536679791,0.03012967790054258,0.0010743831357510059,0.01025052236238003
basket,0.08151455033271124,-0.17737726997126443,-0.09288195273964085,0.08153116615128093,-0.17753823036108074,-0.09254885524698038,0.00017022456701549135,0.00021380541943026267,1.661581856969574e-05,0.0001609603898163059,0.0003330974926604724,1.661581856969574e-05,0.0001609603898163059,0.0003330974926604724,0.009551550334190341
describe,0.294030206310651,-0.3842643926062919,-0.03478956451993918,0.2926549171436827,-0.38242174062290807,-0.031656989642364804,0.0021168386759755167,0.002243495188930208,0.0013752891669683298,0.0018426519833838473,0.0031325748775743734,0.0013752891669683298,0.0018426519833838473,0.0031325748775743734,0.07528789273481908
joint,0.10601001522507804,-0.11106858631137399,0.04965979530193111,0.17353295926003737,-0.09049459393029559,0.07237569263005073,0.03693761124805245,0.04281218333242144,0.06752294403495933,0.020573992381078404,0.022715897328119614,0.06752294403495933,0.020573992381078404,0.022715897328119614,0.014047123212941107
lonely,0.14725103168644757,-0.3708678121707053,-0.11268448956479188,0.12282631210666234,-0.39521869098420576,-0.12606780773050014,0.02071963885299798,0.02135919342005144,0.02442471957978523,0.024350878813500454,0.013383318165708258,0.02442471957978523,0.024350878813500454,0.013383318165708258,0.046787291165389856
estimate,0.1324746790772369,-0.052653121984379964,0.24197010880283126,0.13315673730295985,-0.05274813598350021,0.24119365184122266,0.0005178430621506034,0.0005991984914688499,0.0006820582257229535,9.501399912024977e-05,0.000776456961608607,0.0006820582257229535,9.501399912024977e-05,0.000776456961608607,0.01445188050828106
mind,0.4913048007274384,-0.09485343858361596,0.32751067671846146,0.4896113960558587,-0.09868644113219684,0.327225489045144,0.001937198297826015,0.002424930234609349,0.0016934046715796902,0.003833002548580877,0.0002851876733174774,0.0016934046715796902,0.003833002548580877,0.0002851876733174774,0.06884747724580995
intensity,0.4011200532507214,0.21706496647233556,0.5311589732571896,0.40023101638050007,0.21434923475294676,0.5287631773672942,0.0020001881598352054,0.002152937781601954,0.0008890368702213491,0.0027157317193887975,0.002395795889895469,0.0008890368702213491,0.0027157317193887975,0.002395795889895469,0.016623786342491925
service,0.2829442737212396,0.008944331104713536,0.17432355865905677,0.2870850605444005,0.02276196157197704,0.17568815184528638,0.006441003492218017,0.008365308159468607,0.004140786823160936,0.013817630467263503,0.0013645931862296123,0.004140786823160936,0.013817630467263503,0.0013645931862296123,0.021268904465777155
volume,0.2905138381888455,-0.19820788739344064,0.15378603694998358,0.2679788987220543,-0.22859889243123135,0.11220056245345027,0.03150380633370507,0.03245914546565054,0.022534939466791193,0.030391005037790714,0.04158547449653331,0.022534939466791193,0.030391005037790714,0.04158547449653331,0.056482751203687814
shower,0.2163412885616149,-0.2716458597901675,-0.21872321491763808,0.2168161049534801,-0.28087191217095736,-0.2236679068739068,0.004881853576307947,0.006049668632287538,0.00047481639186522373,0.009226052380789884,0.004944691956268732,0.00047481639186522373,0.009226052380789884,0.004944691956268732,0.03173845652810102
milk,0.19065774996818852,-0.23010180543689038,0.09634237196248657,0.18673863440698393,-0.23235997457480506,0.08373016375774076,0.006263164301288361,0.00773577383410701,0.003919115561204584,0.002258169137914684,0.012612208204745817,0.003919115561204584,0.002258169137914684,0.012612208204745817,0.03182411232935308
vulgar,0.12130521640481409,0.0400503979988691,0.028456847998668724,0.16424334007566987,-0.01518479739877461,0.00187425943357504,0.04158530254453106,0.043209733817781676,0.04293812367085578,0.05523519539764371,0.026582588565093684,0.04293812367085578,0.05523519539764371,0.026582588565093684,0.021045924809016507
divide,-0.22551998757298136,-0.18371490155623754,-0.14689062844448728,-0.24614384961212274,-0.19056207380427803,-0.15865259565945294,0.013077667167382512,0.014266175917998019,0.020623862039141377,0.0068471722480404895,0.011761967214965668,0.020623862039141377,0.0068471722480404895,0.011761967214965668,0.0018135035873294168
trail,-0.02308750358735478,-0.10900669240566005,-0.22439397240921166,-0.016490323003061913,-0.10909496734459326,-0.21019110129975405,0.006962775544227897,0.00904160995764361,0.006597180584292869,8.827493893320826e-05,0.014202871109457615,0.006597180584292869,8.827493893320826e-05,0.014202871109457615,0.00699148925844253
fill,0.15255570188027553,-0.24199424060114505,0.1323243123166216,0.14901494981989516,-0.24263387907294628,0.12627349730640622,0.0034104018474656606,0.004064415694600465,0.0035407520603803755,0.0006396384718012349,0.006050815010215371,0.0035407520603803755,0.0006396384718012349,0.006050815010215371,0.0311922500786723
mode,0.32085365814633965,-0.18233901609123926,0.07368979181534688,0.3087247081701261,-0.1804311345312001,0.07005244882827938,0.0058913915077734025,0.007393278559570113,0.012128949976213554,0.001907881560039154,0.003637342987067499,0.012128949976213554,0.001907881560039154,0.003637342987067499,0.04214659887045146
while,0.19969204428530143,-0.19775219500379787,0.1912956713379275,0.201634125829684,-0.1900412919234068,0.20886769628751126,0.009075003191452472,0.011135615053646719,0.001942081544382579,0.007710903080391074,0.017572024949583764,0.001942081544382579,0.007710903080391074,0.017572024949583764,0.029318659161953774
