word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,word_length,trajectory_length,vad_variance,error_v,error_a,error_d
hen,0.2116435290392692,-0.25397066016340974,-0.18816509886619315,0.20976259499016306,-0.2573455848053927,-0.19255499692462036,0.0032152522498387717,0.00337635080126131,0.0018809340491061366,0.003374924641982968,0.004389898058427211,3,39,0.04245223488663564,-0.0018809340491061366,-0.003374924641982968,-0.004389898058427211
personally,0.3309311778868112,-0.15651852002890373,0.18095412753812126,0.34434119506897987,-0.14768212100313394,0.18286140337436518,0.008051230681394128,0.009337169622610558,0.013410017182168665,0.008836399025769798,0.0019072758362439213,10,39,0.042890519289886804,0.013410017182168665,0.008836399025769798,0.0019072758362439213
legally,0.30239940194541126,-0.14721859937512183,0.39899165124538105,0.2967061349359683,-0.15407514452482157,0.4206960600924658,0.011418073668742479,0.013546301635896702,0.005693267009442948,0.006856545149699744,0.021704408847084744,7,39,0.06346056319375938,-0.005693267009442948,-0.006856545149699744,0.021704408847084744
fate,0.3254748367454748,-0.06351815850682743,0.3091568782545348,0.32250462940951197,-0.06288009669812444,0.30453966925190723,0.0027418260490977933,0.0031910224831693985,0.0029702073359628156,0.0006380618087029888,0.004617209002627576,4,39,0.03270464454118134,-0.0029702073359628156,0.0006380618087029888,-0.004617209002627576
confident,0.5238151987941043,-0.14134544676714902,0.26716381883222007,0.48349626059487794,-0.13490008840890552,0.2380877757611446,0.02528011320951512,0.028940028233977542,0.040318938199226384,0.0064453583582435026,0.029076043071075475,9,39,0.0622736972036451,-0.040318938199226384,0.0064453583582435026,-0.029076043071075475
penny,0.2920766985214769,-0.27172264734334395,-0.04184365662290876,0.29026726542206965,-0.2721624483560414,-0.041496848704383714,0.0008653473435432495,0.0010935795664318558,0.0018094330994072316,0.00043980101269747163,0.0003468079185250453,5,39,0.04826206239523104,-0.0018094330994072316,-0.00043980101269747163,0.0003468079185250453
salt,0.2702281937124192,-0.2557782272754554,-0.04856482925325694,0.22213134696310197,-0.2593698651864028,-0.09196906789500926,0.03169757443400565,0.03746168915118861,0.04809684674931722,0.0035916379109474095,0.04340423864175232,4,39,0.03754671243900891,-0.04809684674931722,-0.0035916379109474095,-0.04340423864175232
mischief,-0.024347761319305578,0.086431343308535,-0.10614776119259624,-0.11178201323396644,0.07110700232961098,-0.12974047468699285,0.04211710212932716,0.05302892281369791,0.08743425191466087,0.015324340978924017,0.023592713494396608,8,39,0.0071790976252067255,-0.08743425191466087,-0.015324340978924017,-0.023592713494396608
assure,0.13736831759704332,-0.07862625374133039,0.005181436273017264,0.16807513053442047,-0.07039733837478948,0.024451881396393815,0.019402057809098202,0.021462940650757628,0.030706812937377148,0.008228915366540912,0.01927044512337655,6,39,0.008802006310454028,0.030706812937377148,0.008228915366540912,0.01927044512337655
pig,-0.03015481320340046,-0.02326617575457344,0.15531973954850878,-0.03146648999727516,-0.056327086462266834,0.11874567059848504,0.023648885483863947,0.028474590031551263,0.0013116767938746998,0.033060910707693396,0.03657406895002374,3,39,0.00883046800381124,-0.0013116767938746998,-0.033060910707693396,-0.03657406895002374
market,0.22794194719825223,-0.18714819658696247,0.0028596393944366194,0.22503668415414085,-0.1958333780647748,-0.007421685895834661,0.007290589937398328,0.007949393695588478,0.0029052630441113725,0.008685181477812332,0.01028132529027128,6,39,0.028585625919164043,-0.0029052630441113725,-0.008685181477812332,-0.01028132529027128
pile,0.0716297623930628,-0.26104598593567463,-0.13084669425258255,0.071041983196453,-0.2358372335356005,-0.11071153984804281,0.015310562000407896,0.01863018272272951,0.0005877791966098084,0.02520875240007414,0.020135154404539737,4,39,0.0176166204662143,-0.0005877791966098084,0.02520875240007414,0.020135154404539737
project,0.35110833548548837,-0.10059088662970718,0.2707116190060804,0.34367559089739325,-0.11487868186864372,0.25843952816363175,0.011330876889826763,0.011690323613241658,0.007432744588095119,0.014287795238936543,0.012272090842448624,7,39,0.03435739918471686,-0.007432744588095119,-0.014287795238936543,-0.012272090842448624
most,0.13898447511928994,-0.16216282025708778,0.18141872247219112,0.1376214257170622,-0.16731131368974245,0.17762757455845887,0.003434230249538215,0.0037743737141764325,0.0013630494022277284,0.005148493432654666,0.0037911479137322512,4,39,0.022239884445218742,-0.0013630494022277284,-0.005148493432654666,-0.0037911479137322512
impatiently,-0.4148822033730988,0.2597036151520491,-0.21492455842989755,-0.4120918735118697,0.2607748518762383,-0.2166167586824825,0.0018512556126677366,0.001983013745839633,0.0027903298612290683,0.001071236724189184,0.0016922002525849578,11,39,0.0796169257727639,0.0027903298612290683,0.001071236724189184,-0.0016922002525849578
bread,0.3858243472125499,-0.2521416883751395,-0.014324904959277011,0.40377603513143007,-0.22166260337918514,0.029279651594758302,0.030678443156289953,0.03241704836245656,0.017951687918880188,0.030479084995954364,0.04360455655403531,5,39,0.06400018987535466,0.017951687918880188,0.030479084995954364,0.04360455655403531
economics,0.2342857142857144,0.024571428571428588,0.1977142857142858,0.23432748814861834,0.024532032335039877,0.19755063855726213,8.16057521054366e-05,0.00010012910177272624,4.17738629039377e-05,3.939623638871126e-05,0.00016364715702366084,9,39,0.00836622222222223,4.17738629039377e-05,-3.939623638871126e-05,-0.00016364715702366084
swing,0.1660729775637069,-0.006601373832621035,0.04082337611594013,0.15570732055450395,-0.01266119234698059,0.05293668212716443,0.009512927178262269,0.009847172659888654,0.010365657009202944,0.006059818514359555,0.012113306011224304,5,39,0.0030514360234303985,-0.010365657009202944,-0.006059818514359555,0.012113306011224304
further,0.27609423677813294,-0.16001909914208542,0.21876113213889653,0.2734418922823522,-0.16558494166624105,0.21520979494353765,0.0039231747384317435,0.004107940692655986,0.002652344495780723,0.005565842524155623,0.0035513371953588835,7,39,0.03890032207634686,-0.002652344495780723,-0.005565842524155623,-0.0035513371953588835
ragged,-0.16051076970253506,-0.11876668823620912,-0.27806937722683267,-0.16946182745123542,-0.09269468051111592,-0.289767158876148,0.01557361570770297,0.017288812540223297,0.008951057748700364,0.026072007725093202,0.011697781649315342,6,39,0.006145538516923658,-0.008951057748700364,0.026072007725093202,-0.011697781649315342
sophisticated,0.395862398705775,0.008436833777262592,0.32931017245798805,0.39068516197756004,0.004615193389670744,0.32928706877434993,0.0030073269331483085,0.0037152500666060503,0.005177236728214962,0.0038216403875918487,2.310368363811488e-05,13,39,0.03079878316309089,-0.005177236728214962,-0.0038216403875918487,-2.310368363811488e-05
easily,-0.33487924010422526,-0.05646915362477253,-0.21319035180693513,-0.3308760467568742,-0.036337387799338705,-0.20155528223426275,0.01192334291515242,0.013622143690664204,0.004003193347351053,0.02013176582543383,0.01163506957267238,6,39,0.011808259214673678,0.004003193347351053,0.02013176582543383,0.01163506957267238
artist,0.40445649323999966,-0.0330162426797042,0.22854144475465474,0.4159968882771717,-0.03263090261461367,0.23110611385315932,0.004830134733589046,0.006829024629344296,0.011540395037172024,0.0003853400650905281,0.002564669098504585,6,39,0.03546293195047604,0.011540395037172024,0.0003853400650905281,0.002564669098504585
hurry,0.3301161226606637,0.3955354682407597,0.3332903476702813,0.33002262823281214,0.39523714325573023,0.33383442153810394,0.000311964426901216,0.00036228689293596754,9.349442785155926e-05,0.00029832498502946336,0.0005440738678226253,5,39,0.0008821671023664984,-9.349442785155926e-05,-0.00029832498502946336,0.0005440738678226253
prove,0.3314461611951478,-0.025653075939207425,0.41889250562326386,0.32770101268220164,-0.027197175573488108,0.4168373494312542,0.002448134779745493,0.0026225971884224564,0.0037451485129461615,0.0015440996342806837,0.002055156192009633,5,39,0.036943171466451145,-0.0037451485129461615,-0.0015440996342806837,-0.002055156192009633
singing,0.4636977115178888,0.09901865654445527,0.2042323887008145,0.4643516571475484,0.09748586432814291,0.2096745796727094,0.002542976272622279,0.0032860584007547615,0.0006539456296595914,0.001532792216312362,0.0054421909718948835,7,39,0.023451219197509563,0.0006539456296595914,-0.001532792216312362,0.0054421909718948835
identity,0.16721263984572865,-0.2741321082513193,-0.029623548297191504,0.16816457167789273,-0.269046683431671,-0.032214889990060315,0.0028762327815603957,0.003340796889894305,0.0009519318321640768,0.005085424819648299,0.0025913416928688114,8,39,0.035691806308614835,0.0009519318321640768,0.005085424819648299,-0.0025913416928688114
boy,0.4008122984666749,-0.14814503986135513,0.02287853036386453,0.42547636597066074,-0.1319136562194735,0.033506663209908465,0.017174527997303807,0.018117498434425873,0.024664067503985865,0.01623138364188162,0.010628132846043935,3,39,0.053123648513096776,0.024664067503985865,0.01623138364188162,0.010628132846043935
baby,0.6511528538973315,-0.09058716332030262,-0.13542861980208162,0.6365553882081622,-0.07984537366719249,-0.11772586340785526,0.014347337245501931,0.01462713954095219,0.014597465689169309,0.010741789653110123,0.01770275639422636,4,39,0.12199198185273241,-0.014597465689169309,0.010741789653110123,0.01770275639422636
shelf,0.09638206586730148,-0.3650857533794078,-0.05818567236689394,0.098328369134373,-0.36421861227082575,-0.058825417299338274,0.0011510631026992988,0.0012844329083548064,0.0019463032670715141,0.000867141108582048,0.0006397449324443347,5,39,0.03649417421308784,0.0019463032670715141,0.000867141108582048,-0.0006397449324443347
strip,0.043534993812084866,0.0320439983304225,-0.0006454851635286883,0.0507573560994841,-0.018471798507174987,-0.015619547192141075,0.024237407051203034,0.03070412991105378,0.007222362287399232,0.050515796837597486,0.014974062028612387,5,39,0.006090502964087616,0.007222362287399232,-0.050515796837597486,-0.014974062028612387
running,0.2391317299897162,0.146653723785377,0.15171762820674095,0.2467570387279882,0.21542039824784032,0.17380211288268863,0.032825489292227665,0.04193139362252957,0.007625308738271996,0.06876667446246332,0.022084484675947674,7,39,0.0015066851895030754,0.007625308738271996,0.06876667446246332,0.022084484675947674
generally,0.06269120423388086,-0.4644437683203214,0.06428403544100002,0.10338296507219275,-0.40865079582889485,0.09743326077980127,0.043211319556179906,0.0442249790658103,0.040691760838311886,0.05579297249142656,0.033149225338801255,9,39,0.058003513906302956,0.040691760838311886,0.05579297249142656,0.033149225338801255
harsh,-0.5270535509529836,0.41050906246953855,-0.010457595708678121,-0.5273575934045911,0.4108314670936906,-0.010382705100491873,0.00023377922798194806,0.0002594835622595118,0.0003040424516075335,0.0003224046241520617,7.489060818624896e-05,5,39,0.1512854469680486,-0.0003040424516075335,0.0003224046241520617,7.489060818624896e-05
attack,-0.15378487421724168,0.309195596125014,0.1961541194531568,-0.15099053134742596,0.32746461328256554,0.2236909236065131,0.01620005472690785,0.01914715751712947,0.0027943428698157247,0.018269017157551526,0.027536804153356298,6,39,0.04087554077944316,0.0027943428698157247,0.018269017157551526,0.027536804153356298
continental,0.3204190285720471,-0.18301223194026506,0.47910928099581274,0.3355164044473801,-0.16996476094173768,0.45253711306836286,0.01823900493377008,0.01918547511481099,0.015097375875332997,0.013047470998527377,0.026572167927449875,11,39,0.05811311412678031,0.015097375875332997,0.013047470998527377,-0.026572167927449875
promote,0.4577036273555597,0.1873570360966497,0.3181486048975048,0.4592204417307384,0.17764245602669307,0.3138413429133449,0.005179552143098398,0.006197480605981112,0.0015168143751786989,0.009714580069956624,0.004307261984159871,7,39,0.013366775188274744,0.0015168143751786989,-0.009714580069956624,-0.004307261984159871
mount,0.20427462246708997,-0.08318747629542975,0.08554047452390613,0.25105023561267803,0.0009365023494808597,0.14638473807084265,0.06391461844581174,0.06574401411222205,0.04677561314558806,0.08412397864491061,0.06084426354693652,5,39,0.010227590410948964,0.04677561314558806,0.08412397864491061,0.06084426354693652
plane,0.35426274363306737,0.14732321081412172,0.2241308877983588,0.4005251955066848,0.23817930510484828,0.2633224069956151,0.058770021787200095,0.06306351163737785,0.04626245187361744,0.09085609429072655,0.0391915191972563,5,39,0.03373172175844903,0.04626245187361744,0.09085609429072655,0.0391915191972563
code,0.19569537552068936,-0.2582500455129147,0.13426389808409298,0.2462718437138004,-0.23916853891756018,0.12654337480920033,0.025792832687786066,0.031526124132616795,0.05057646819311104,0.019081506595354514,0.007720523274892643,4,39,0.0491950841080154,0.05057646819311104,0.019081506595354514,-0.007720523274892643
nasty,-0.6810954195677622,0.1810950879410278,-0.41798276607178503,-0.6658911978399664,0.16550734654843471,-0.4135360301464425,0.011746233015243792,0.012831205457270555,0.015204221727795786,0.015587741392593085,0.004446735925342504,5,39,0.1219794611242976,0.015204221727795786,-0.015587741392593085,0.004446735925342504
late,0.08645016646320255,-0.3712754802256253,0.009172752836543313,0.08440668040176685,-0.3595948531845695,0.014968598758066682,0.006506653008004946,0.007620251817833063,0.002043486061435701,0.011680627041055769,0.005795845921523369,4,39,0.03401475318126993,-0.002043486061435701,0.011680627041055769,0.005795845921523369
very,0.37679910348993484,-0.1342506166241652,0.2692987696543975,0.37914751188753126,-0.13364193212795458,0.2696631485774072,0.0011071572722722578,0.001416367515555469,0.0023484083975964243,0.0006086844962106264,0.00036437892300972274,4,39,0.04809827107220633,0.0023484083975964243,0.0006086844962106264,0.00036437892300972274
fight,-0.029612154006996544,0.2931899930598312,0.13947199849518285,-0.012547787386407591,0.27655943817805395,0.12831897422216107,0.014949315258462654,0.015189447151145076,0.017064366620588953,0.016630554881777226,0.011153024273021783,5,39,0.01120103518037055,0.017064366620588953,-0.016630554881777226,-0.011153024273021783
crisp,0.15279881308181442,-0.1978430290869791,-0.04519925880194735,0.17310941903462312,-0.17555958772732538,-0.021464484085080816,0.022109607343109645,0.022154096715655103,0.020310605952808702,0.02228344135965371,0.02373477471686653,5,39,0.01892707438716618,0.020310605952808702,0.02228344135965371,0.02373477471686653
blood,-0.26704770650397536,0.3013536358686333,0.0996625305905182,-0.2818488730570306,0.29964693343434035,0.09069424965095912,0.008492049975635754,0.010040209618352287,0.014801166553055245,0.0017067024342929393,0.008968280939559078,5,39,0.07243683111032334,-0.014801166553055245,-0.0017067024342929393,-0.008968280939559078
flight,0.2814373456339099,0.1816568423180714,0.194153858619107,0.29447631523367945,0.152767749882513,0.19562448458576034,0.014466229333993774,0.018318998614441674,0.013038969599769579,0.0288890924355584,0.0014706259666533439,6,39,0.01025052236238003,0.013038969599769579,-0.0288890924355584,0.0014706259666533439
